student_id,week,week_clicks,cum_clicks,assessment_score,avg_assessment_so_far
102923,12,16,132,79.46804509388038,75.76000667177495
102924,1,25,25,,
102924,2,14,39,,
102924,3,19,58,,
102924,4,21,79,80.23953724529807,80.23953724529807
102924,5,7,86,,80.23953724529807
102924,6,13,99,,80.23953724529807
102924,7,16,115,,80.23953724529807
102924,8,13,128,77.44242831685634,78.8409827810772
102924,9,20,148,,78.8409827810772
102924,10,19,167,,78.8409827810772
102924,11,22,189,,78.8409827810772
102924,12,22,211,95.97517159690051,84.5523790530183
102925,1,24,24,,
102925,2,18,42,,
102925,3,21,63,,
102925,4,11,74,72.46105296863756,72.46105296863756
102925,5,16,90,,72.46105296863756
102925,6,21,111,,72.46105296863756
102925,7,17,128,,72.46105296863756
102925,8,25,153,80.89355125716213,76.67730211289984
102925,9,21,174,,76.67730211289984
102925,10,24,198,,76.67730211289984
102925,11,19,217,,76.67730211289984
102925,12,22,239,76.55120899448535,76.63527107342834
102926,1,13,13,,
102926,2,18,31,,
102926,3,20,51,,
102926,4,17,68,52.84848338108209,52.84848338108209
102926,5,16,84,,52.84848338108209
102926,6,16,100,,52.84848338108209
102926,7,24,124,,52.84848338108209
102926,8,16,140,73.85784742611253,63.35316540359731
102926,9,12,152,,63.35316540359731
102926,10,20,172,,63.35316540359731
102926,11,22,194,,63.35316540359731
102926,12,18,212,75.40032131389563,67.36888404036341
102927,1,10,10,,
102927,2,18,28,,
102927,3,15,43,,
102927,4,16,59,89.86983490925873,89.86983490925873
102927,5,19,78,,89.86983490925873
102927,6,20,98,,89.86983490925873
102927,7,16,114,,89.86983490925873
102927,8,14,128,98.32266062658114,94.09624776791993
102927,9,25,153,,94.09624776791993
102927,10,17,170,,94.09624776791993
102927,11,20,190,,94.09624776791993
102927,12,18,208,65.06553731551027,84.41934428378339
102928,1,13,13,,
102928,2,5,18,,
102928,3,5,23,,
102928,4,8,31,62.75829717941061,62.75829717941061
102928,5,6,37,,62.75829717941061
102928,6,7,44,,62.75829717941061
102928,7,3,47,,62.75829717941061
102928,8,5,52,62.58571426320809,62.67200572130935
102928,9,3,55,,62.67200572130935
102928,10,4,59,,62.67200572130935
102928,11,0,59,,62.67200572130935
102928,12,0,59,57.634949804305606,60.992987082308105
102929,1,9,9,,
102929,2,15,24,,
102929,3,17,41,,
102929,4,15,56,60.555415577663254,60.555415577663254
102929,5,11,67,,60.555415577663254
102929,6,10,77,,60.555415577663254
102929,7,7,84,,60.555415577663254
102929,8,9,93,63.51193105163231,62.033673314647785
102929,9,12,105,,62.033673314647785
102929,10,18,123,,62.033673314647785
102929,11,13,136,,62.033673314647785
102929,12,7,143,49.524231855202444,57.863859494832674
102930,1,21,21,,
102930,2,17,38,,
102930,3,20,58,,
102930,4,21,79,50.442941387180895,50.442941387180895
102930,5,15,94,,50.442941387180895
102930,6,24,118,,50.442941387180895
102930,7,19,137,,50.442941387180895
102930,8,27,164,74.35396455192402,62.39845296955246
102930,9,27,191,,62.39845296955246
102930,10,21,212,,62.39845296955246
102930,11,13,225,,62.39845296955246
102930,12,23,248,91.7274141897574,72.17477337628743
102931,1,10,10,,
102931,2,12,22,,
102931,3,12,34,,
102931,4,10,44,70.58744578107145,70.58744578107145
102931,5,17,61,,70.58744578107145
102931,6,11,72,,70.58744578107145
102931,7,11,83,,70.58744578107145
102931,8,18,101,41.28217583074377,55.93481080590761
102931,9,18,119,,55.93481080590761
102931,10,10,129,,55.93481080590761
102931,11,10,139,,55.93481080590761
102931,12,20,159,66.39725431710663,59.422291976307285
102932,1,21,21,,
102932,2,15,36,,
102932,3,25,61,,
102932,4,32,93,62.13908201193652,62.13908201193652
102932,5,15,108,,62.13908201193652
102932,6,19,127,,62.13908201193652
102932,7,25,152,,62.13908201193652
102932,8,30,182,82.66563398283247,72.4023579973845
102932,9,25,207,,72.4023579973845
102932,10,23,230,,72.4023579973845
102932,11,18,248,,72.4023579973845
102932,12,29,277,65.69515597333071,70.16662398936657
102933,1,14,14,,
102933,2,19,33,,
102933,3,14,47,,
102933,4,13,60,53.223981326909865,53.223981326909865
102933,5,13,73,,53.223981326909865
102933,6,14,87,,53.223981326909865
102933,7,11,98,,53.223981326909865
102933,8,16,114,48.5224129273324,50.87319712712113
102933,9,14,128,,50.87319712712113
102933,10,9,137,,50.87319712712113
102933,11,12,149,,50.87319712712113
102933,12,18,167,59.600055745179034,53.782149999807096
102934,1,15,15,,
102934,2,12,27,,
102934,3,15,42,,
102934,4,13,55,50.944949014383596,50.944949014383596
102934,5,16,71,,50.944949014383596
102934,6,12,83,,50.944949014383596
102934,7,9,92,,50.944949014383596
102934,8,4,96,62.22076276556419,56.58285588997389
102934,9,6,102,,56.58285588997389
102934,10,3,105,,56.58285588997389
102934,11,0,105,,56.58285588997389
102934,12,0,105,35.628937985538315,49.59821658849537
102935,1,16,16,,
102935,2,12,28,,
102935,3,24,52,,
102935,4,15,67,100.0,100.0
102935,5,13,80,,100.0
102935,6,24,104,,100.0
102935,7,20,124,,100.0
102935,8,14,138,84.65439799287394,92.32719899643698
102935,9,22,160,,92.32719899643698
102935,10,19,179,,92.32719899643698
102935,11,23,202,,92.32719899643698
102935,12,13,215,96.85274685030464,93.8357149477262
102936,1,17,17,,
102936,2,21,38,,
102936,3,18,56,,
102936,4,22,78,96.72152905012842,96.72152905012842
102936,5,19,97,,96.72152905012842
102936,6,17,114,,96.72152905012842
102936,7,17,131,,96.72152905012842
102936,8,21,152,60.29075294607951,78.50614099810397
102936,9,12,164,,78.50614099810397
102936,10,19,183,,78.50614099810397
102936,11,20,203,,78.50614099810397
102936,12,13,216,84.35467370436064,80.45565190018952
102937,1,21,21,,
102937,2,21,42,,
102937,3,16,58,,
102937,4,26,84,83.48889287670244,83.48889287670244
102937,5,24,108,,83.48889287670244
102937,6,23,131,,83.48889287670244
102937,7,21,152,,83.48889287670244
102937,8,24,176,94.88573907740991,89.18731597705617
102937,9,24,200,,89.18731597705617
102937,10,22,222,,89.18731597705617
102937,11,20,242,,89.18731597705617
102937,12,19,261,81.28942684032172,86.55468626481137
102938,1,8,8,,
102938,2,17,25,,
102938,3,14,39,,
102938,4,14,53,43.03983671896232,43.03983671896232
102938,5,16,69,,43.03983671896232
102938,6,10,79,,43.03983671896232
102938,7,22,101,,43.03983671896232
102938,8,22,123,57.32557818593399,50.182707452448156
102938,9,14,137,,50.182707452448156
102938,10,13,150,,50.182707452448156
102938,11,16,166,,50.182707452448156
102938,12,22,188,70.41141380549448,56.92560957013026
102939,1,17,17,,
102939,2,17,34,,
102939,3,20,54,,
102939,4,27,81,81.15236120638063,81.15236120638063
102939,5,19,100,,81.15236120638063
102939,6,17,117,,81.15236120638063
102939,7,17,134,,81.15236120638063
102939,8,20,154,78.65584501266147,79.90410310952106
102939,9,22,176,,79.90410310952106
102939,10,20,196,,79.90410310952106
102939,11,24,220,,79.90410310952106
102939,12,15,235,82.75207703529173,80.85342775144461
102940,1,27,27,,
102940,2,25,52,,
102940,3,34,86,,
102940,4,25,111,81.0456657059981,81.0456657059981
102940,5,19,130,,81.0456657059981
102940,6,20,150,,81.0456657059981
102940,7,16,166,,81.0456657059981
102940,8,18,184,95.0843841810495,88.06502494352381
102940,9,24,208,,88.06502494352381
102940,10,21,229,,88.06502494352381
102940,11,16,245,,88.06502494352381
102940,12,21,266,97.40806085877507,91.17937024860755
102941,1,5,5,,
102941,2,5,10,,
102941,3,3,13,,
102941,4,4,17,52.0720649709391,52.0720649709391
102941,5,5,22,,52.0720649709391
102941,6,6,28,,52.0720649709391
102941,7,6,34,,52.0720649709391
102941,8,4,38,70.22803719778591,61.1500510843625
102941,9,3,41,,61.1500510843625
102941,10,6,47,,61.1500510843625
102941,11,2,49,,61.1500510843625
102941,12,1,50,63.325489692259794,61.87519728699493
102942,1,12,12,,
102942,2,18,30,,
102942,3,12,42,,
102942,4,14,56,98.41201114261361,98.41201114261361
102942,5,22,78,,98.41201114261361
102942,6,20,98,,98.41201114261361
102942,7,14,112,,98.41201114261361
102942,8,19,131,100.0,99.2060055713068
102942,9,12,143,,99.2060055713068
102942,10,16,159,,99.2060055713068
102942,11,10,169,,99.2060055713068
102942,12,13,182,80.11400645426369,92.84200586562577
102943,1,10,10,,
102943,2,6,16,,
102943,3,4,20,,
102943,4,15,35,48.578663999710464,48.578663999710464
102943,5,11,46,,48.578663999710464
102943,6,14,60,,48.578663999710464
102943,7,6,66,,48.578663999710464
102943,8,5,71,41.21884411285039,44.898754056280424
102943,9,7,78,,44.898754056280424
102943,10,4,82,,44.898754056280424
102943,11,2,84,,44.898754056280424
102943,12,1,85,62.43965785154231,50.74572198803438
102944,1,15,15,,
102944,2,12,27,,
102944,3,11,38,,
102944,4,12,50,30.31492651905736,30.31492651905736
102944,5,7,57,,30.31492651905736
102944,6,15,72,,30.31492651905736
102944,7,5,77,,30.31492651905736
102944,8,4,81,44.68105352490636,37.49799002198186
102944,9,3,84,,37.49799002198186
102944,10,3,87,,37.49799002198186
102944,11,1,88,,37.49799002198186
102944,12,2,90,53.23957705961659,42.74518570119344
102945,1,22,22,,
102945,2,18,40,,
102945,3,20,60,,
102945,4,26,86,82.07700442346838,82.07700442346838
102945,5,16,102,,82.07700442346838
102945,6,17,119,,82.07700442346838
102945,7,17,136,,82.07700442346838
102945,8,19,155,78.37311905212701,80.22506173779769
102945,9,12,167,,80.22506173779769
102945,10,22,189,,80.22506173779769
102945,11,12,201,,80.22506173779769
102945,12,20,221,72.36894003574966,77.60635450378167
102946,1,34,34,,
102946,2,27,61,,
102946,3,35,96,,
102946,4,25,121,62.0177155695618,62.0177155695618
102946,5,19,140,,62.0177155695618
102946,6,30,170,,62.0177155695618
102946,7,15,185,,62.0177155695618
102946,8,32,217,63.112533240575274,62.56512440506854
102946,9,23,240,,62.56512440506854
102946,10,19,259,,62.56512440506854
102946,11,21,280,,62.56512440506854
102946,12,25,305,93.22477892912936,72.78500924642215
102947,1,14,14,,
102947,2,18,32,,
102947,3,16,48,,
102947,4,17,65,68.47549964935466,68.47549964935466
102947,5,24,89,,68.47549964935466
102947,6,19,108,,68.47549964935466
102947,7,20,128,,68.47549964935466
102947,8,23,151,100.0,84.23774982467734
102947,9,19,170,,84.23774982467734
102947,10,16,186,,84.23774982467734
102947,11,23,209,,84.23774982467734
102947,12,17,226,81.94727298733783,83.47425754556417
102948,1,20,20,,
102948,2,25,45,,
102948,3,17,62,,
102948,4,20,82,100.0,100.0
102948,5,27,109,,100.0
102948,6,24,133,,100.0
102948,7,16,149,,100.0
102948,8,23,172,97.62397445798437,98.8119872289922
102948,9,20,192,,98.8119872289922
102948,10,14,206,,98.8119872289922
102948,11,25,231,,98.8119872289922
102948,12,19,250,100.0,99.2079914859948
102949,1,30,30,,
102949,2,26,56,,
102949,3,19,75,,
102949,4,27,102,97.96591729366054,97.96591729366054
102949,5,24,126,,97.96591729366054
102949,6,16,142,,97.96591729366054
102949,7,28,170,,97.96591729366054
102949,8,24,194,90.47732781079246,94.2216225522265
102949,9,29,223,,94.2216225522265
102949,10,24,247,,94.2216225522265
102949,11,21,268,,94.2216225522265
102949,12,21,289,100.0,96.147748368151
102950,1,13,13,,
102950,2,9,22,,
102950,3,6,28,,
102950,4,6,34,50.897782339510236,50.897782339510236
102950,5,8,42,,50.897782339510236
102950,6,5,47,,50.897782339510236
102950,7,4,51,,50.897782339510236
102950,8,2,53,64.9373461650192,57.917564252264725
102950,9,3,56,,57.917564252264725
102950,10,2,58,,57.917564252264725
102950,11,0,58,,57.917564252264725
102950,12,3,61,58.608062154711725,58.147730219747054
102951,1,9,9,,
102951,2,12,21,,
102951,3,11,32,,
102951,4,14,46,78.83801190767015,78.83801190767015
102951,5,9,55,,78.83801190767015
102951,6,14,69,,78.83801190767015
102951,7,14,83,,78.83801190767015
102951,8,14,97,100.0,89.41900595383507
102951,9,12,109,,89.41900595383507
102951,10,12,121,,89.41900595383507
102951,11,12,133,,89.41900595383507
102951,12,8,141,62.82861150787415,80.55554113851476
102952,1,5,5,,
102952,2,2,7,,
102952,3,4,11,,
102952,4,2,13,48.11280873518571,48.11280873518571
102952,5,3,16,,48.11280873518571
102952,6,4,20,,48.11280873518571
102952,7,4,24,,48.11280873518571
102952,8,1,25,63.21904865655208,55.6659286958689
102952,9,0,25,,55.6659286958689
102952,10,2,27,,55.6659286958689
102952,11,0,27,,55.6659286958689
102952,12,0,27,29.090979556422326,46.80761231605337
102953,1,11,11,,
102953,2,16,27,,
102953,3,15,42,,
102953,4,12,54,56.657718265555545,56.657718265555545
102953,5,12,66,,56.657718265555545
102953,6,10,76,,56.657718265555545
102953,7,12,88,,56.657718265555545
102953,8,8,96,48.86181241166215,52.759765338608844
102953,9,4,100,,52.759765338608844
102953,10,2,102,,52.759765338608844
102953,11,3,105,,52.759765338608844
102953,12,4,109,43.5611958110044,49.69357549607403
102954,1,16,16,,
102954,2,15,31,,
102954,3,10,41,,
102954,4,13,54,100.0,100.0
102954,5,16,70,,100.0
102954,6,11,81,,100.0
102954,7,16,97,,100.0
102954,8,16,113,76.15390551988554,88.07695275994277
102954,9,15,128,,88.07695275994277
102954,10,17,145,,88.07695275994277
102954,11,14,159,,88.07695275994277
102954,12,15,174,87.44471287119778,87.8662061303611
102955,1,9,9,,
102955,2,11,20,,
102955,3,11,31,,
102955,4,15,46,81.5095720492034,81.5095720492034
102955,5,12,58,,81.5095720492034
102955,6,12,70,,81.5095720492034
102955,7,19,89,,81.5095720492034
102955,8,15,104,100.0,90.7547860246017
102955,9,14,118,,90.7547860246017
102955,10,8,126,,90.7547860246017
102955,11,19,145,,90.7547860246017
102955,12,15,160,100.0,93.83652401640113
102956,1,8,8,,
102956,2,13,21,,
102956,3,13,34,,
102956,4,9,43,78.28467364786704,78.28467364786704
102956,5,20,63,,78.28467364786704
102956,6,19,82,,78.28467364786704
102956,7,15,97,,78.28467364786704
102956,8,19,116,76.51926707163977,77.4019703597534
102956,9,15,131,,77.4019703597534
102956,10,9,140,,77.4019703597534
102956,11,10,150,,77.4019703597534
102956,12,13,163,65.50578575271805,73.43657549074162
102957,1,25,25,,
102957,2,21,46,,
102957,3,22,68,,
102957,4,31,99,100.0,100.0
102957,5,19,118,,100.0
102957,6,20,138,,100.0
102957,7,16,154,,100.0
102957,8,27,181,100.0,100.0
102957,9,22,203,,100.0
102957,10,25,228,,100.0
102957,11,23,251,,100.0
102957,12,21,272,87.35486126793872,95.78495375597957
102958,1,13,13,,
102958,2,20,33,,
102958,3,23,56,,
102958,4,15,71,77.9276598186492,77.9276598186492
102958,5,20,91,,77.9276598186492
102958,6,16,107,,77.9276598186492
102958,7,18,125,,77.9276598186492
102958,8,22,147,98.18961323437176,88.05863652651048
102958,9,25,172,,88.05863652651048
102958,10,17,189,,88.05863652651048
102958,11,16,205,,88.05863652651048
102958,12,19,224,86.6727914126761,87.59668815523236
102959,1,24,24,,
102959,2,19,43,,
102959,3,21,64,,
102959,4,23,87,58.49712825775032,58.49712825775032
102959,5,24,111,,58.49712825775032
102959,6,26,137,,58.49712825775032
102959,7,22,159,,58.49712825775032
102959,8,18,177,75.72733869808413,67.11223347791721
102959,9,22,199,,67.11223347791721
102959,10,13,212,,67.11223347791721
102959,11,20,232,,67.11223347791721
102959,12,17,249,96.83970153746833,77.02138949776759
102960,1,16,16,,
102960,2,12,28,,
102960,3,23,51,,
102960,4,9,60,97.21566815586945,97.21566815586945
102960,5,17,77,,97.21566815586945
102960,6,15,92,,97.21566815586945
102960,7,12,104,,97.21566815586945
102960,8,15,119,75.96040631227008,86.58803723406976
102960,9,17,136,,86.58803723406976
102960,10,24,160,,86.58803723406976
102960,11,11,171,,86.58803723406976
102960,12,12,183,99.81524277168555,90.99710574660837
102961,1,11,11,,
102961,2,12,23,,
102961,3,10,33,,
102961,4,12,45,68.89556634141746,68.89556634141746
102961,5,13,58,,68.89556634141746
102961,6,10,68,,68.89556634141746
102961,7,15,83,,68.89556634141746
102961,8,10,93,66.2311511062845,67.56335872385098
102961,9,16,109,,67.56335872385098
102961,10,11,120,,67.56335872385098
102961,11,14,134,,67.56335872385098
102961,12,11,145,85.24289468270148,73.45653737680114
102962,1,6,6,,
102962,2,12,18,,
102962,3,15,33,,
102962,4,20,53,58.83362324877612,58.83362324877612
102962,5,9,62,,58.83362324877612
102962,6,18,80,,58.83362324877612
102962,7,14,94,,58.83362324877612
102962,8,9,103,46.27739190256613,52.55550757567113
102962,9,12,115,,52.55550757567113
102962,10,17,132,,52.55550757567113
102962,11,10,142,,52.55550757567113
102962,12,13,155,58.18573585211223,54.43225033448483
102963,1,18,18,,
102963,2,22,40,,
102963,3,26,66,,
102963,4,27,93,100.0,100.0
102963,5,24,117,,100.0
102963,6,24,141,,100.0
102963,7,27,168,,100.0
102963,8,17,185,96.35094371158293,98.17547185579147
102963,9,18,203,,98.17547185579147
102963,10,26,229,,98.17547185579147
102963,11,21,250,,98.17547185579147
102963,12,24,274,89.49912361671167,95.28335577609819
102964,1,6,6,,
102964,2,3,9,,
102964,3,1,10,,
102964,4,9,19,44.02948711480682,44.02948711480682
102964,5,1,20,,44.02948711480682
102964,6,3,23,,44.02948711480682
102964,7,3,26,,44.02948711480682
102964,8,3,29,40.15566415921023,42.09257563700852
102964,9,1,30,,42.09257563700852
102964,10,2,32,,42.09257563700852
102964,11,2,34,,42.09257563700852
102964,12,1,35,49.342852223233166,44.5093344990834
102965,1,21,21,,
102965,2,15,36,,
102965,3,15,51,,
102965,4,15,66,91.94189259589633,91.94189259589633
102965,5,15,81,,91.94189259589633
102965,6,18,99,,91.94189259589633
102965,7,15,114,,91.94189259589633
102965,8,10,124,96.55915518776385,94.25052389183008
102965,9,20,144,,94.25052389183008
102965,10,16,160,,94.25052389183008
102965,11,21,181,,94.25052389183008
102965,12,22,203,91.49015336406984,93.33040038257667
102966,1,12,12,,
102966,2,14,26,,
102966,3,19,45,,
102966,4,10,55,95.03906526200495,95.03906526200495
102966,5,20,75,,95.03906526200495
102966,6,17,92,,95.03906526200495
102966,7,12,104,,95.03906526200495
102966,8,12,116,100.0,97.51953263100248
102966,9,12,128,,97.51953263100248
102966,10,10,138,,97.51953263100248
102966,11,16,154,,97.51953263100248
102966,12,24,178,91.18641778466271,95.40849434888922
102967,1,4,4,,
102967,2,4,8,,
102967,3,3,11,,
102967,4,5,16,54.08883243964964,54.08883243964964
102967,5,6,22,,54.08883243964964
102967,6,7,29,,54.08883243964964
102967,7,8,37,,54.08883243964964
102967,8,4,41,44.66832758425005,49.37858001194985
102967,9,7,48,,49.37858001194985
102967,10,7,55,,49.37858001194985
102967,11,6,61,,49.37858001194985
102967,12,7,68,74.51784337756798,57.7583344671559
102968,1,20,20,,
102968,2,19,39,,
102968,3,22,61,,
102968,4,17,78,86.61706009952493,86.61706009952493
102968,5,17,95,,86.61706009952493
102968,6,5,100,,86.61706009952493
102968,7,17,117,,86.61706009952493
102968,8,23,140,58.02417761526538,72.32061885739516
102968,9,24,164,,72.32061885739516
102968,10,24,188,,72.32061885739516
102968,11,17,205,,72.32061885739516
102968,12,20,225,77.13274046345884,73.92465939274972
102969,1,13,13,,
102969,2,11,24,,
102969,3,15,39,,
102969,4,11,50,36.4364784926917,36.4364784926917
102969,5,14,64,,36.4364784926917
102969,6,13,77,,36.4364784926917
102969,7,6,83,,36.4364784926917
102969,8,6,89,36.72920324328705,36.582840867989376
102969,9,5,94,,36.582840867989376
102969,10,3,97,,36.582840867989376
102969,11,7,104,,36.582840867989376
102969,12,2,106,62.56755500995541,45.24441224864472
102970,1,15,15,,
102970,2,20,35,,
102970,3,11,46,,
102970,4,11,57,49.45375350978135,49.45375350978135
102970,5,13,70,,49.45375350978135
102970,6,10,80,,49.45375350978135
102970,7,7,87,,49.45375350978135
102970,8,6,93,46.603538484262174,48.02864599702176
102970,9,8,101,,48.02864599702176
102970,10,1,102,,48.02864599702176
102970,11,4,106,,48.02864599702176
102970,12,2,108,61.675574571802926,52.577622188615486
102971,1,9,9,,
102971,2,13,22,,
102971,3,10,32,,
102971,4,7,39,30.92516141944782,30.92516141944782
102971,5,9,48,,30.92516141944782
102971,6,9,57,,30.92516141944782
102971,7,10,67,,30.92516141944782
102971,8,8,75,46.12682801008659,38.52599471476721
102971,9,5,80,,38.52599471476721
102971,10,2,82,,38.52599471476721
102971,11,1,83,,38.52599471476721
102971,12,1,84,48.78745535092461,41.94648159348634
102972,1,6,6,,
102972,2,6,12,,
102972,3,2,14,,
102972,4,2,16,61.89514216543648,61.89514216543648
102972,5,4,20,,61.89514216543648
102972,6,0,20,,61.89514216543648
102972,7,2,22,,61.89514216543648
102972,8,1,23,56.65351625692948,59.27432921118298
102972,9,3,26,,59.27432921118298
102972,10,1,27,,59.27432921118298
102972,11,2,29,,59.27432921118298
102972,12,0,29,24.21341321683778,47.58735721306791
102973,1,20,20,,
102973,2,16,36,,
102973,3,13,49,,
102973,4,12,61,100.0,100.0
102973,5,18,79,,100.0
102973,6,13,92,,100.0
102973,7,28,120,,100.0
102973,8,12,132,57.460465975083636,78.73023298754183
102973,9,12,144,,78.73023298754183
102973,10,23,167,,78.73023298754183
102973,11,15,182,,78.73023298754183
102973,12,15,197,100.0,85.82015532502788
102974,1,13,13,,
102974,2,13,26,,
102974,3,21,47,,
102974,4,13,60,57.603757330560114,57.603757330560114
102974,5,7,67,,57.603757330560114
102974,6,11,78,,57.603757330560114
102974,7,18,96,,57.603757330560114
102974,8,19,115,31.214259456766868,44.40900839366349
102974,9,11,126,,44.40900839366349
102974,10,8,134,,44.40900839366349
102974,11,14,148,,44.40900839366349
102974,12,8,156,66.94930917276425,51.92244198669707
102975,1,29,29,,
102975,2,25,54,,
102975,3,29,83,,
102975,4,22,105,82.27055290759101,82.27055290759101
102975,5,18,123,,82.27055290759101
102975,6,18,141,,82.27055290759101
102975,7,20,161,,82.27055290759101
102975,8,29,190,100.0,91.13527645379551
102975,9,19,209,,91.13527645379551
102975,10,27,236,,91.13527645379551
102975,11,27,263,,91.13527645379551
102975,12,25,288,85.6259441385578,89.29883234871629
102976,1,9,9,,
102976,2,10,19,,
102976,3,6,25,,
102976,4,5,30,20.406051611561374,20.406051611561374
102976,5,6,36,,20.406051611561374
102976,6,2,38,,20.406051611561374
102976,7,0,38,,20.406051611561374
102976,8,2,40,39.056928638730795,29.731490125146085
102976,9,3,43,,29.731490125146085
102976,10,5,48,,29.731490125146085
102976,11,0,48,,29.731490125146085
102976,12,1,49,30.295820216610807,29.919600155634328
102977,1,19,19,,
102977,2,12,31,,
102977,3,14,45,,
102977,4,14,59,76.54244667989437,76.54244667989437
102977,5,13,72,,76.54244667989437
102977,6,18,90,,76.54244667989437
102977,7,16,106,,76.54244667989437
102977,8,11,117,51.85375582169227,64.19810125079331
102977,9,20,137,,64.19810125079331
102977,10,17,154,,64.19810125079331
102977,11,16,170,,64.19810125079331
102977,12,17,187,58.62528296758968,62.3404951563921
102978,1,14,14,,
102978,2,16,30,,
102978,3,9,39,,
102978,4,10,49,66.26639674572746,66.26639674572746
102978,5,16,65,,66.26639674572746
102978,6,13,78,,66.26639674572746
102978,7,15,93,,66.26639674572746
102978,8,16,109,64.5013062855676,65.38385151564754
102978,9,11,120,,65.38385151564754
102978,10,17,137,,65.38385151564754
102978,11,10,147,,65.38385151564754
102978,12,13,160,55.594816615933766,62.12083988240962
102979,1,8,8,,
102979,2,10,18,,
102979,3,12,30,,
102979,4,5,35,80.23531295408789,80.23531295408789
102979,5,13,48,,80.23531295408789
102979,6,9,57,,80.23531295408789
102979,7,6,63,,80.23531295408789
102979,8,7,70,74.62866869976042,77.43199082692416
102979,9,9,79,,77.43199082692416
102979,10,9,88,,77.43199082692416
102979,11,9,97,,77.43199082692416
102979,12,7,104,78.55032846717226,77.8047700403402
102980,1,27,27,,
102980,2,25,52,,
102980,3,22,74,,
102980,4,30,104,100.0,100.0
102980,5,32,136,,100.0
102980,6,20,156,,100.0
102980,7,25,181,,100.0
102980,8,19,200,100.0,100.0
102980,9,37,237,,100.0
102980,10,26,263,,100.0
102980,11,35,298,,100.0
102980,12,27,325,100.0,100.0
102981,1,29,29,,
102981,2,24,53,,
102981,3,30,83,,
102981,4,21,104,66.37236467047647,66.37236467047647
102981,5,24,128,,66.37236467047647
102981,6,20,148,,66.37236467047647
102981,7,24,172,,66.37236467047647
102981,8,23,195,55.75536864448443,61.063866657480446
102981,9,18,213,,61.063866657480446
102981,10,21,234,,61.063866657480446
102981,11,15,249,,61.063866657480446
102981,12,25,274,45.67605862392104,55.93459731296065
102982,1,23,23,,
102982,2,11,34,,
102982,3,12,46,,
102982,4,11,57,95.95729320411297,95.95729320411297
102982,5,13,70,,95.95729320411297
102982,6,12,82,,95.95729320411297
102982,7,13,95,,95.95729320411297
102982,8,15,110,60.19026148971308,78.07377734691303
102982,9,16,126,,78.07377734691303
102982,10,16,142,,78.07377734691303
102982,11,14,156,,78.07377734691303
102982,12,16,172,91.41687745486414,82.52147738289673
102983,1,19,19,,
102983,2,17,36,,
102983,3,9,45,,
102983,4,16,61,67.15009202879043,67.15009202879043
102983,5,15,76,,67.15009202879043
102983,6,18,94,,67.15009202879043
102983,7,21,115,,67.15009202879043
102983,8,14,129,61.979910464184364,64.5650012464874
102983,9,17,146,,64.5650012464874
102983,10,13,159,,64.5650012464874
102983,11,21,180,,64.5650012464874
102983,12,26,206,42.137183414688266,57.08906196922103
102984,1,8,8,,
102984,2,4,12,,
102984,3,6,18,,
102984,4,5,23,72.44726081824356,72.44726081824356
102984,5,8,31,,72.44726081824356
102984,6,5,36,,72.44726081824356
102984,7,5,41,,72.44726081824356
102984,8,1,42,42.96657163810658,57.706916228175075
102984,9,0,42,,57.706916228175075
102984,10,0,42,,57.706916228175075
102984,11,1,43,,57.706916228175075
102984,12,2,45,26.641417054630125,47.35174983699343
102985,1,13,13,,
102985,2,17,30,,
102985,3,17,47,,
102985,4,8,55,54.41546505263668,54.41546505263668
102985,5,11,66,,54.41546505263668
102985,6,14,80,,54.41546505263668
102985,7,6,86,,54.41546505263668
102985,8,4,90,56.60024987237651,55.50785746250659
102985,9,1,91,,55.50785746250659
102985,10,4,95,,55.50785746250659
102985,11,3,98,,55.50785746250659
102985,12,3,101,63.69946362552812,58.23839285018044
102986,1,11,11,,
102986,2,6,17,,
102986,3,10,27,,
102986,4,14,41,62.414929930760565,62.414929930760565
102986,5,12,53,,62.414929930760565
102986,6,8,61,,62.414929930760565
102986,7,6,67,,62.414929930760565
102986,8,4,71,59.68845076813323,61.0516903494469
102986,9,5,76,,61.0516903494469
102986,10,2,78,,61.0516903494469
102986,11,4,82,,61.0516903494469
102986,12,1,83,58.494747101774706,60.199375933556176
102987,1,25,25,,
102987,2,29,54,,
102987,3,29,83,,
102987,4,28,111,75.93532836120625,75.93532836120625
102987,5,22,133,,75.93532836120625
102987,6,18,151,,75.93532836120625
102987,7,17,168,,75.93532836120625
102987,8,25,193,83.28434986915923,79.60983911518274
102987,9,31,224,,79.60983911518274
102987,10,30,254,,79.60983911518274
102987,11,28,282,,79.60983911518274
102987,12,31,313,89.33489669704323,82.8515249758029
102988,1,16,16,,
102988,2,16,32,,
102988,3,11,43,,
102988,4,19,62,68.61704171445177,68.61704171445177
102988,5,18,80,,68.61704171445177
102988,6,18,98,,68.61704171445177
102988,7,12,110,,68.61704171445177
102988,8,20,130,93.5161368607605,81.06658928760613
102988,9,21,151,,81.06658928760613
102988,10,19,170,,81.06658928760613
102988,11,11,181,,81.06658928760613
102988,12,12,193,63.18352357150831,75.1055673822402
102989,1,33,33,,
102989,2,21,54,,
102989,3,24,78,,
102989,4,14,92,84.67899612970847,84.67899612970847
102989,5,19,111,,84.67899612970847
102989,6,23,134,,84.67899612970847
102989,7,29,163,,84.67899612970847
